DBN,RH School,BN,CEP URL,Total Enrollment,Num Female,Num Black,Num Hispanic
84M861,n,M861,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_M861.pdf,365,197,297,58
84Q083,n,Q083,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q083.pdf,419,232,44,284
84Q170,n,Q170,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q170.pdf,366,210,246,93
84Q298,n,Q298,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q298.pdf,403,192,9,245
84Q304,n,Q304,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q304.pdf,688,374,86,432
84Q320,n,Q320,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q320.pdf,473,224,340,70
84Q321,n,Q321,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q321.pdf,829,395,97,312
84Q337,n,Q337,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q337.pdf,450,243,393,34
84Q339,n,Q339,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q339.pdf,639,335,566,36
84Q340,n,Q340,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q340.pdf,789,426,644,117
84Q341,n,Q341,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q341.pdf,964,487,862,72
84Q342,n,Q342,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q342.pdf,321,177,306,9
84Q359,n,Q359,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q359.pdf,413,223,32,219
84Q372,n,Q372,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q372.pdf,391,175,204,110
84Q373,n,Q373,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q373.pdf,189,93,116,47
84Q374,n,Q374,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q374.pdf,304,168,198,43
84Q375,n,Q375,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q375.pdf,409,196,309,75
84Q380,n,Q380,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q380.pdf,180,82,17,154
84Q385,n,Q385,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q385.pdf,104,57,6,77
84Q386,n,Q386,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q386.pdf,95,48,50,30
84Q387,n,Q387,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q387.pdf,,,,
84Q388,n,Q388,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q388.pdf,,,,
84Q704,n,Q704,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q704.pdf,513,260,471,24
84Q705,n,Q705,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q705.pdf,576,301,33,372
84Q706,n,Q706,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q706.pdf,731,359,41,284
84R012,n,R012,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_R012.pdf,125,72,22,51
84R067,n,R067,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_R067.pdf,752,350,312,333
84R070,n,R070,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_R070.pdf,83,42,29,31
84R073,n,R073,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_R073.pdf,412,205,94,294
84R076,n,R076,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_R076.pdf,,,,
84R077,n,R077,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_R077.pdf,,,,
84X124,n,X124,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_X124.pdf,600,315,257,315
84X133,n,X133,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_X133.pdf,349,193,195,146
84X165,n,X165,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_X165.pdf,573,301,184,339
84X177,n,X177,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_X177.pdf,268,133,104,155
84X185,n,X185,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_X185.pdf,673,363,207,446
84X200,n,X200,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_X200.pdf,190,89,97,85
84X202,n,X202,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_X202.pdf,551,277,226,291
84X208,n,X208,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_X208.pdf,491,252,184,282
84X233,n,X233,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_X233.pdf,580,329,136,437
84X255,n,X255,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_X255.pdf,811,425,302,268
84X256,n,X256,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_X256.pdf,267,125,69,191
84X309,n,X309,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_X309.pdf,451,248,56,385
84X345,n,X345,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_X345.pdf,973,488,278,678
84X346,n,X346,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_X346.pdf,497,247,197,274
84X347,n,X347,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_X347.pdf,354,198,42,282
84X362,n,X362,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_X362.pdf,262,148,123,125
84X364,n,X364,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_X364.pdf,357,186,169,177
84X378,n,X378,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_X378.pdf,326,194,103,188
84X380,n,X380,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_X380.pdf,642,326,347,267
84X387,n,X387,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_X387.pdf,569,280,132,421
84X389,n,X389,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_X389.pdf,431,431,123,293
84X393,n,X393,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_X393.pdf,433,248,155,259
84X394,n,X394,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_X394.pdf,451,238,126,314
84X395,n,X395,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_X395.pdf,443,148,179,247
84X398,n,X398,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_X398.pdf,508,249,120,345
84X407,n,X407,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_X407.pdf,419,215,102,307
84X419,n,X419,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_X419.pdf,599,313,235,343
84X422,n,X422,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_X422.pdf,320,168,201,96
84X429,n,X429,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_X429.pdf,425,254,85,313
84X460,n,X460,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_X460.pdf,408,192,72,322
84X461,n,X461,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_X461.pdf,606,312,206,380
84X464,n,X464,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_X464.pdf,546,298,243,266
84X465,n,X465,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_X465.pdf,575,16,265,288
84X471,n,X471,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_X471.pdf,421,223,23,396
84X472,n,X472,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_X472.pdf,256,129,87,165
84X482,n,X482,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_X482.pdf,789,412,191,570
84X484,n,X484,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_X484.pdf,298,141,253,41
84X486,n,X486,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_X486.pdf,432,227,137,291
84X487,n,X487,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_X487.pdf,774,767,259,478
84X488,n,X488,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_X488.pdf,637,326,394,218
84X489,n,X489,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_X489.pdf,316,155,159,137
84X491,n,X491,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_X491.pdf,515,264,250,248
84X492,n,X492,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_X492.pdf,328,136,104,221
84X493,n,X493,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_X493.pdf,586,287,335,223
84X494,n,X494,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_X494.pdf,757,366,476,259
84X496,n,X496,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_X496.pdf,323,175,200,95
84X497,n,X497,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_X497.pdf,227,117,84,135
84X538,n,X538,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_X538.pdf,322,165,183,101
84X539,n,X539,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_X539.pdf,495,215,204,253
84X553,n,X553,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_X553.pdf,539,242,177,336
84X554,n,X554,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_X554.pdf,328,156,95,218
84X579,n,X579,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_X579.pdf,236,123,66,97
84X581,n,X581,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_X581.pdf,288,151,103,179
84X585,n,X585,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_X585.pdf,255,125,84,164
84X586,n,X586,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_X586.pdf,162,81,55,103
84X587,n,X587,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_X587.pdf,20,2,8,10
84X588,n,X588,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_X588.pdf,154,70,88,60
84X589,n,X589,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_X589.pdf,237,115,165,56
84X592,n,X592,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_X592.pdf,353,175,56,284
84X597,n,X597,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_X597.pdf,110,44,38,63
84X598,n,X598,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_X598.pdf,188,100,62,121
84X599,n,X599,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_X599.pdf,,,,
84X606,n,X606,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_X606.pdf,90,33,35,49
84X608,n,X608,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_X608.pdf,106,66,71,22
84X609,n,X609,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_X609.pdf,176,93,79,94
84X610,n,X610,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_X610.pdf,106,45,33,70
84X611,n,X611,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_X611.pdf,,,,
84X612,n,X612,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_X612.pdf,,,,
84X613,n,X613,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_X613.pdf,,,,
84X614,n,X614,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_X614.pdf,,,,
84X615,n,X615,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_X615.pdf,,,,
84X616,n,X616,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_X616.pdf,,,,
84X617,n,X617,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_X617.pdf,,,,
84X619,n,X619,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_X619.pdf,,,,
84X620,n,X620,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_X620.pdf,,,,
84X623,n,X623,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_X623.pdf,,,,
84X703,n,X703,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_X703.pdf,700,357,340,348
84X704,n,X704,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_X704.pdf,1060,516,445,593
84X705,n,X705,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_X705.pdf,272,154,61,207
84X706,n,X706,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_X706.pdf,681,361,415,247
84X717,n,X717,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_X717.pdf,331,174,167,160
84X718,n,X718,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_X718.pdf,564,306,479,55
84X730,n,X730,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_X730.pdf,430,232,98,321
